risk,rust_file,upstream_file,mapped_by_parity,rust_tokens,upstream_tokens,token_cosine,generic_token_cosine,identifier_jaccard,shared_identifiers,code_shingles,generic_code_shingles,comment_shingles,shared_string_literals,example_shared_strings
low,src/transform/mod.rs,inc/Minuit2/MnContours.h,no,108,218,0.4429,0.9061,0.0,0,0,0,0,0,
low,src/minos/cross.rs,inc/Math/IFunction.h,no,402,741,0.4428,0.7536,0.0161,1,0,0,0,0,
low,src/minos/function_cross.rs,inc/Minuit2/MinimumErrorUpdator.h,no,2284,59,0.4427,0.8503,0.0,0,0,0,0,0,
low,src/transform/mod.rs,inc/Minuit2/ScanBuilder.h,no,108,61,0.4426,0.9,0.0,0,0,0,0,0,
low,src/transform/mod.rs,inc/Minuit2/SimplexBuilder.h,no,108,61,0.4426,0.9,0.0,0,0,0,0,0,
low,src/contours/contours_error.rs,inc/Minuit2/MnFunctionCross.h,no,139,145,0.4425,0.8635,0.0,0,0,0,0,0,
low,src/contours/contours_error.rs,test/MnSim/GaussDataGen.cxx,no,139,176,0.4425,0.8335,0.0,0,0,0,0,0,
low,src/simplex/builder.rs,inc/Minuit2/SimplexMinimizer.h,no,1505,76,0.4425,0.9049,0.0083,1,0,0,0,0,
low,src/minimize/mod.rs,inc/Minuit2/MnParabolaFactory.h,no,1626,62,0.4424,0.8389,0.0,0,0,0,0,0,
low,src/minimum/seed.rs,test/testNdimFit.cxx,no,289,1556,0.4424,0.8024,0.0174,2,0,0,0,0,
low,src/simplex/parameters.rs,inc/TMinuit2TraceObject.h,no,871,128,0.4424,0.8227,0.0,0,0,0,0,0,
low,src/minimum/gradient.rs,test/testADMinim.cxx,no,277,4684,0.4423,0.8287,0.005,1,0,0,0,0,
low,src/minos/minos_error.rs,inc/Minuit2/MnStrategy.h,no,428,380,0.4423,0.766,0.0,0,0,0,0,0,
low,src/transform/mod.rs,inc/Minuit2/VariableMetricBuilder.h,no,108,216,0.4423,0.907,0.0,0,0,0,0,0,
low,src/minimum/parameters.rs,inc/Minuit2/Minuit2Minimizer.h,no,239,936,0.4422,0.8656,0.0143,2,0,0,0,0,
low,src/fcn.rs,inc/Minuit2/MnEigen.h,no,744,45,0.4421,0.8133,0.0,0,0,0,0,0,
low,src/minimum/gradient.rs,inc/Minuit2/MnUserParameters.h,no,277,495,0.442,0.8378,0.0,0,0,0,0,0,
low,src/minos/mod.rs,test/MnSim/GaussDataGen.h,no,912,141,0.442,0.8464,0.0,0,0,0,0,0,
low,src/simplex/builder.rs,inc/Minuit2/ScanMinimizer.h,no,1505,76,0.442,0.9049,0.0,0,0,0,0,0,
low,src/global_cc.rs,inc/Minuit2/MinimumSeedGenerator.h,no,472,61,0.4419,0.7845,0.0,0,0,0,0,0,
low,src/gradient/mod.rs,inc/Minuit2/MnPrint.h,no,92,937,0.4419,0.8255,0.0108,1,0,0,0,0,
low,src/minimum/error.rs,test/testUnbinGausFit.cxx,no,639,1799,0.4418,0.8104,0.0347,5,0,0,0,0,
low,src/simplex/builder.rs,inc/Minuit2/MnLineSearch.h,no,1505,112,0.4418,0.8273,0.0168,2,0,0,0,0,
low,src/minimum/gradient.rs,inc/Minuit2/FumiliMaximumLikelihoodFCN.h,no,277,234,0.4417,0.8613,0.0,0,0,0,0,0,
low,src/migrad/mod.rs,src/SqrtLowParameterTransformation.cxx,no,648,211,0.4416,0.8344,0.029,2,0,0,0,0,
low,src/minimize/mod.rs,inc/Minuit2/GradientCalculator.h,no,1626,101,0.4415,0.8163,0.0,0,0,0,0,0,
low,src/contours/contours_error.rs,inc/Minuit2/GradientCalculator.h,no,139,101,0.4414,0.8082,0.0,0,0,0,0,0,
low,src/minimum/error.rs,test/MnTutorial/Quad1FMain.cxx,no,639,340,0.4413,0.831,0.0118,1,0,0,0,0,
low,src/transform/sqrt_low.rs,inc/Minuit2/ScanMinimizer.h,no,455,76,0.4412,0.8943,0.02,1,0,0,0,0,
low,src/transform/sqrt_low.rs,inc/Minuit2/SimplexMinimizer.h,no,455,76,0.4412,0.8943,0.02,1,0,0,0,0,
low,src/parabola.rs,test/MnSim/GaussDataGen.h,no,1005,141,0.4411,0.7742,0.0,0,0,0,0,0,
low,src/minos/minos_error.rs,src/MnTiny.cxx,no,428,47,0.441,0.7739,0.0,0,0,0,0,0,
low,src/transform/mod.rs,inc/Minuit2/Minuit2Minimizer.h,no,108,936,0.441,0.9014,0.0144,2,0,0,0,0,
low,src/minos/cross.rs,inc/Minuit2/VariableMetricMinimizer.h,no,402,115,0.4409,0.8312,0.0,0,0,0,0,0,
low,src/parabola.rs,inc/Minuit2/FumiliBuilder.h,no,1005,172,0.4409,0.7804,0.0,0,0,0,0,0,
low,src/minimum/mod.rs,inc/Minuit2/NegativeG2LineSearch.h,no,1360,71,0.4408,0.8094,0.0085,1,0,0,0,0,
low,src/minimum/gradient.rs,inc/Minuit2/FumiliMinimizer.h,no,277,172,0.4407,0.8668,0.0,0,0,0,0,0,
low,src/parameter.rs,inc/Minuit2/BFGSErrorUpdator.h,no,1181,43,0.4405,0.8489,0.0156,1,0,0,0,0,
low,src/parameter.rs,inc/Minuit2/DavidonErrorUpdator.h,no,1181,43,0.4405,0.8489,0.0156,1,0,0,0,0,
low,src/minimize/mod.rs,inc/Minuit2/MnSeedGenerator.h,no,1626,74,0.4404,0.8556,0.011,1,0,0,0,0,
low,src/transform/sqrt_up.rs,inc/Minuit2/ScanMinimizer.h,no,457,76,0.4404,0.8938,0.02,1,0,0,0,0,
low,src/transform/sqrt_up.rs,inc/Minuit2/SimplexMinimizer.h,no,457,76,0.4404,0.8938,0.02,1,0,0,0,0,
low,src/minimum/gradient.rs,src/math/ParameterSettings.cxx,no,277,114,0.4403,0.8719,0.0,0,0,0,0,0,
low,src/minos/cross.rs,inc/Minuit2/MnParameterScan.h,no,402,134,0.4403,0.8251,0.0208,1,0,0,0,0,
low,src/mn_fcn.rs,inc/Minuit2/FumiliBuilder.h,no,268,172,0.4403,0.8664,0.0484,3,0,0,0,0,
low,src/scan/mod.rs,inc/Minuit2/ScanBuilder.h,no,675,61,0.4402,0.8543,0.0435,3,0,0,0,0,
low,src/scan/mod.rs,inc/Minuit2/SimplexBuilder.h,no,675,61,0.4402,0.8543,0.0435,3,0,0,0,0,
low,src/fcn.rs,inc/Minuit2/CombinedMinimizer.h,no,744,74,0.4401,0.8087,0.0,0,0,0,0,0,
low,src/transform/mod.rs,inc/Minuit2/FumiliMinimizer.h,no,108,172,0.4401,0.9,0.0,0,0,0,0,0,
low,src/contours/contours_error.rs,inc/Minuit2/FumiliStandardMaximumLikelihoodFCN.h,no,139,240,0.44,0.8592,0.0,0,0,0,0,0,
low,src/simplex/mod.rs,inc/Minuit2/FumiliGradientCalculator.h,no,566,160,0.4399,0.8463,0.0256,2,0,0,0,0,
low,src/minimum/gradient.rs,test/MnSim/GaussRandomGen.h,no,277,175,0.4398,0.8345,0.0,0,0,0,0,0,
low,src/migrad/mod.rs,src/MnParabolaFactory.cxx,no,648,426,0.4397,0.8479,0.0,0,0,0,0,0,
low,src/gradient/analytical.rs,inc/Minuit2/MnEigen.h,no,1312,45,0.4396,0.8712,0.0096,1,0,0,0,0,
low,src/migrad/seed.rs,inc/Minuit2/ScanBuilder.h,no,1080,61,0.4396,0.8694,0.0417,4,0,0,0,0,
low,src/migrad/seed.rs,inc/Minuit2/SimplexBuilder.h,no,1080,61,0.4396,0.8694,0.0417,4,0,0,0,0,
low,src/print.rs,test/MnSim/GaussDataGen.h,no,323,141,0.4396,0.7463,0.0192,1,0,0,0,0,
low,src/minimum/gradient.rs,src/MnEigen.cxx,no,277,136,0.4395,0.8426,0.0,0,0,0,0,0,
low,src/gradient/mod.rs,inc/Minuit2/FumiliMinimizer.h,no,92,172,0.4394,0.8423,0.0357,2,0,0,0,0,
low,src/mn_fcn.rs,test/MnSim/PaulTest.cxx,no,268,744,0.4393,0.8476,0.0353,3,0,0,0,0,
low,src/parameter.rs,test/MnTutorial/Quad4F.h,no,1181,416,0.4392,0.6059,0.0161,1,0,0,0,0,
low,src/precision.rs,inc/Minuit2/ScanMinimizer.h,no,305,76,0.4391,0.8141,0.0,0,0,0,0,0,
low,src/precision.rs,inc/Minuit2/SimplexMinimizer.h,no,305,76,0.4391,0.8141,0.0,0,0,0,0,0,
low,src/transform/mod.rs,inc/Minuit2/NumericalDerivator.h,no,108,575,0.439,0.9044,0.0568,5,0,0,0,0,
low,src/minimize/mod.rs,inc/Minuit2/FumiliMaximumLikelihoodFCN.h,no,1626,234,0.4389,0.8702,0.0,0,0,0,0,0,
low,src/simplex/seed.rs,inc/Minuit2/MnParabolaFactory.h,no,342,62,0.4389,0.8309,0.0,0,0,0,0,0,
low,src/minos/minos_error.rs,inc/Minuit2/HessianGradientCalculator.h,no,428,193,0.4388,0.7806,0.0,0,0,0,0,0,
low,src/precision.rs,inc/Minuit2/FumiliBuilder.h,no,305,172,0.4388,0.8015,0.0,0,0,0,0,0,
low,src/simplex/mod.rs,test/MnSim/GaussFcn.cxx,no,566,137,0.4388,0.8244,0.0,0,0,0,0,0,
low,src/migrad/mod.rs,inc/Minuit2/MnStrategy.h,no,648,380,0.4387,0.8214,0.0291,3,0,0,0,0,
low,src/minimum/parameters.rs,src/Numerical2PGradientCalculator.cxx,no,239,1240,0.4386,0.8416,0.051,5,0,0,0,0,
low,src/minimum/parameters.rs,src/VariableMetricEDMEstimator.cxx,no,239,101,0.4386,0.7711,0.0,0,0,0,0,0,
low,src/minimize/mod.rs,inc/Minuit2/FumiliGradientCalculator.h,no,1626,160,0.4385,0.8513,0.0099,1,0,0,0,0,
low,src/minos/cross.rs,inc/Minuit2/ScanBuilder.h,no,402,61,0.4383,0.8263,0.0,0,0,0,0,0,
low,src/minos/cross.rs,inc/Minuit2/SimplexBuilder.h,no,402,61,0.4383,0.8263,0.0,0,0,0,0,0,
low,src/contours/contours_error.rs,inc/Minuit2/MnParameterScan.h,no,139,134,0.4382,0.8588,0.0,0,0,0,0,0,
low,src/minimum/state.rs,inc/Minuit2/MnTiny.h,no,350,44,0.4382,0.8083,0.0,0,0,0,0,0,
low,src/migrad/mod.rs,src/SqrtUpParameterTransformation.cxx,no,648,213,0.438,0.8316,0.029,2,0,0,0,0,
low,src/simplex/mod.rs,inc/Minuit2/MnSeedGenerator.h,no,566,74,0.438,0.8487,0.0294,2,0,0,0,0,
low,src/hesse/mod.rs,inc/Minuit2/MinimumSeedGenerator.h,no,874,61,0.4379,0.8285,0.0323,3,0,0,0,0,
low,src/minimum/gradient.rs,test/testNdimFit.cxx,no,277,1556,0.4379,0.8375,0.0093,1,0,0,0,0,
low,src/minos/cross.rs,inc/Minuit2/BFGSErrorUpdator.h,no,402,43,0.4378,0.833,0.0,0,0,0,0,0,
low,src/minos/cross.rs,inc/Minuit2/DavidonErrorUpdator.h,no,402,43,0.4378,0.833,0.0,0,0,0,0,0,
low,src/simplex/minimizer.rs,inc/Minuit2/MnSeedGenerator.h,no,240,74,0.4378,0.8687,0.04,2,0,0,0,0,
low,src/migrad/mod.rs,inc/Minuit2/MnTiny.h,no,648,44,0.4376,0.8127,0.0,0,0,0,0,0,
low,src/minos/minos_error.rs,src/FumiliStandardMaximumLikelihoodFCN.cxx,no,428,662,0.4375,0.7763,0.0125,1,0,0,0,0,
low,src/python.rs,inc/Minuit2/CombinedMinimizer.h,no,5223,74,0.4375,0.8888,0.0037,1,0,0,0,0,
low,src/minimum/gradient.rs,test/testCovariance.cxx,no,277,640,0.4374,0.8385,0.0,0,0,0,0,0,
low,src/minimum/state.rs,test/MnTutorial/Quad1F.h,no,350,146,0.4374,0.8241,0.0238,1,0,0,0,0,
low,src/hesse/mod.rs,inc/Minuit2/NegativeG2LineSearch.h,no,874,71,0.4373,0.8219,0.0104,1,0,0,0,0,
low,src/minos/cross.rs,inc/Minuit2/Minuit2Minimizer.h,no,402,936,0.4373,0.825,0.0205,3,0,0,0,0,
low,src/minos/cross.rs,test/MnSim/FlatRandomGen.h,no,402,118,0.4373,0.7867,0.0,0,0,0,0,0,
low,src/user_parameter_state.rs,inc/Minuit2/MnLineSearch.h,no,1543,112,0.4373,0.8108,0.0091,1,0,0,0,0,
low,src/gradient/numerical.rs,inc/Minuit2/MinimumErrorUpdator.h,no,1541,59,0.4372,0.8425,0.0204,2,0,0,0,0,
low,src/transform/sqrt_low.rs,inc/Minuit2/FumiliErrorUpdator.h,no,455,82,0.4372,0.8747,0.0189,1,0,0,0,0,
low,src/minimum/parameters.rs,inc/Minuit2/InitialGradientCalculator.h,no,239,130,0.437,0.8427,0.0263,1,0,0,0,0,
low,src/mn_fcn.rs,inc/Minuit2/MnPosDef.h,no,268,59,0.437,0.8303,0.0,0,0,0,0,0,
low,src/simplex/minimizer.rs,inc/Minuit2/MinimumErrorUpdator.h,no,240,59,0.437,0.8722,0.0,0,0,0,0,0,
low,src/simplex/mod.rs,inc/Minuit2/MnParabolaFactory.h,no,566,62,0.437,0.8332,0.0,0,0,0,0,0,
low,src/simplex/seed.rs,inc/Minuit2/NegativeG2LineSearch.h,no,342,71,0.4369,0.8235,0.0339,2,0,0,0,0,
low,src/user_parameter_state.rs,inc/Minuit2/SimplexSeedGenerator.h,no,1543,61,0.4368,0.8486,0.0187,2,0,0,0,0,
low,src/hesse/gradient.rs,inc/Minuit2/MinimumErrorUpdator.h,no,646,59,0.4367,0.8516,0.0244,2,0,0,0,0,
low,src/migrad/builder.rs,inc/Minuit2/CombinedMinimizer.h,no,1615,74,0.4367,0.8975,0.0,0,0,0,0,0,
low,src/lib.rs,src/MnPrintImpl.cxx,no,127,229,0.4364,0.8379,0.029,2,0,0,0,0,
low,src/migrad/minimizer.rs,inc/Minuit2/MinimumErrorUpdator.h,no,466,59,0.4364,0.8724,0.0,0,0,0,0,0,
low,src/migrad/mod.rs,src/math/Util.cxx,no,648,393,0.4364,0.8509,0.0118,1,0,0,0,0,
low,src/minos/cross.rs,test/MnSim/GaussFcn.h,no,402,223,0.4364,0.8215,0.0,0,0,0,0,0,
low,src/transform/sqrt_up.rs,inc/Minuit2/FumiliErrorUpdator.h,no,457,82,0.4364,0.8742,0.0189,1,0,0,0,0,
low,src/migrad/mod.rs,test/MnSim/PaulTest2.cxx,no,648,822,0.4363,0.8556,0.0536,6,0,0,0,0,
low,src/minos/minos_error.rs,inc/Minuit2/MnTiny.h,no,428,44,0.4363,0.7621,0.0,0,0,0,0,0,
low,src/simplex/mod.rs,inc/Math/Error.h,no,566,937,0.4362,0.8733,0.023,2,0,0,0,0,
low,src/simplex/mod.rs,inc/Minuit2/ModularFunctionMinimizer.h,no,566,163,0.4362,0.841,0.0946,7,0,0,0,0,
low,src/user_covariance.rs,inc/Minuit2/ScanMinimizer.h,no,560,76,0.4361,0.8103,0.0204,1,0,0,0,0,
low,src/user_covariance.rs,inc/Minuit2/SimplexMinimizer.h,no,560,76,0.4361,0.8103,0.0204,1,0,0,0,0,
low,src/minimum/parameters.rs,src/HessianGradientCalculator.cxx,no,239,767,0.436,0.8346,0.0494,4,0,0,0,0,
low,src/gradient/mod.rs,inc/Minuit2/MnUserParameters.h,no,92,495,0.4359,0.8137,0.0667,4,0,0,0,0,
low,src/minos/cross.rs,inc/Minuit2/CombinedMinimumBuilder.h,no,402,179,0.4357,0.8275,0.0,0,0,0,0,0,
low,src/minos/cross.rs,inc/Minuit2/FCNAdapter.h,no,402,157,0.4357,0.8055,0.0,0,0,0,0,0,
low,src/simplex/builder.rs,inc/Minuit2/FumiliErrorUpdator.h,no,1505,82,0.4356,0.8791,0.0246,3,0,0,0,0,
low,src/gradient/analytical.rs,inc/Minuit2/NegativeG2LineSearch.h,no,1312,71,0.4354,0.8187,0.0095,1,0,0,0,0,
low,src/mn_fcn.rs,inc/Math/Error.h,no,268,937,0.4354,0.858,0.0333,2,0,0,0,0,
low,src/transform/mod.rs,inc/Minuit2/MinimumParameters.h,no,108,269,0.4353,0.8914,0.0,0,0,0,0,0,
low,src/gradient/numerical.rs,inc/Minuit2/MinimumSeedGenerator.h,no,1541,61,0.4351,0.8295,0.0204,2,0,0,0,0,
low,src/minimize/mod.rs,src/MnParabolaFactory.cxx,no,1626,426,0.4351,0.852,0.0,0,0,0,0,0,
low,src/parabola.rs,inc/Minuit2/ModularFunctionMinimizer.h,no,1005,163,0.4351,0.7664,0.0,0,0,0,0,0,
low,src/parameter.rs,inc/Minuit2/CombinedMinimizer.h,no,1181,74,0.4351,0.8509,0.0149,1,0,0,0,0,
low,src/minos/minos_error.rs,src/FumiliStandardChi2FCN.cxx,no,428,495,0.435,0.774,0.0,0,0,0,0,0,
low,src/mn_fcn.rs,inc/Minuit2/MnParabolaFactory.h,no,268,62,0.435,0.8289,0.0,0,0,0,0,0,
low,src/parameter.rs,inc/Minuit2/NegativeG2LineSearch.h,no,1181,71,0.4349,0.808,0.0,0,0,0,0,0,
low,src/minimum/state.rs,test/MnSim/GaussFcn2.cxx,no,350,392,0.4348,0.8223,0.0185,1,0,0,0,0,
low,src/minos/function_cross.rs,inc/Minuit2/MinimumSeedGenerator.h,no,2284,61,0.4348,0.8337,0.0065,1,0,0,0,0,
low,src/minos/minos_error.rs,inc/Minuit2/FCNBase.h,no,428,262,0.4347,0.7506,0.0,0,0,0,0,0,
low,src/parameter.rs,inc/Minuit2/MinimumErrorUpdator.h,no,1181,59,0.4347,0.8266,0.0,0,0,0,0,0,
low,src/minos/cross.rs,inc/Minuit2/Numerical2PGradientCalculator.h,no,402,115,0.4346,0.8226,0.0,0,0,0,0,0,
low,src/minos/minos_error.rs,test/MnSim/GaussFcn2.cxx,no,428,392,0.4344,0.7693,0.0,0,0,0,0,0,
low,src/minos/cross.rs,inc/Minuit2/MnFcn.h,no,402,254,0.4343,0.8141,0.0,0,0,0,0,0,
low,src/migrad/mod.rs,test/MnSim/PaulTest.cxx,no,648,744,0.4342,0.8593,0.0541,6,0,0,0,0,
low,src/minos/cross.rs,test/MnSim/ReneTest.cxx,no,402,1103,0.4342,0.6952,0.0118,1,0,0,0,0,
low,src/user_parameter_state.rs,inc/Minuit2/ScanMinimizer.h,no,1543,76,0.4342,0.8719,0.009,1,0,0,0,0,
low,src/user_parameter_state.rs,inc/Minuit2/SimplexMinimizer.h,no,1543,76,0.4342,0.8719,0.009,1,0,0,0,0,
low,src/hesse/calculator.rs,inc/Minuit2/NegativeG2LineSearch.h,no,1392,71,0.4341,0.8076,0.0263,3,0,0,0,0,
low,src/hesse/gradient.rs,inc/Minuit2/MinimumSeedGenerator.h,no,646,61,0.434,0.837,0.0244,2,0,0,0,0,
low,src/minimum/parameters.rs,src/MnPrint.cxx,no,239,2505,0.434,0.8333,0.0125,2,0,0,0,0,
low,src/contours/contours_error.rs,inc/Minuit2/AnalyticalGradientCalculator.h,no,139,137,0.4339,0.8393,0.0,0,0,0,0,0,
low,src/simplex/mod.rs,inc/Minuit2/GradientCalculator.h,no,566,101,0.4339,0.8098,0.0,0,0,0,0,0,
low,src/transform/sqrt_low.rs,inc/Minuit2/MnEigen.h,no,455,45,0.4339,0.8867,0.0233,1,0,0,0,0,
low,src/hesse/calculator.rs,inc/Minuit2/CombinedMinimizer.h,no,1392,74,0.4338,0.8589,0.0,0,0,0,0,0,
low,src/minimum/gradient.rs,inc/Minuit2/ScanBuilder.h,no,277,61,0.4338,0.865,0.0,0,0,0,0,0,
low,src/minimum/gradient.rs,inc/Minuit2/SimplexBuilder.h,no,277,61,0.4338,0.865,0.0,0,0,0,0,0,
low,src/contours/contours_error.rs,inc/Minuit2/MnUserParameters.h,no,139,495,0.4337,0.8262,0.0,0,0,0,0,0,
low,src/minimum/gradient.rs,src/MnFumiliMinimize.cxx,no,277,109,0.4336,0.8687,0.0,0,0,0,0,0,
low,src/user_covariance.rs,inc/Minuit2/MnSeedGenerator.h,no,560,74,0.4336,0.7872,0.0208,1,0,0,0,0,
low,src/gradient/analytical.rs,inc/Minuit2/CombinedMinimizer.h,no,1312,74,0.4334,0.8701,0.009,1,0,0,0,0,
low,src/linesearch.rs,inc/Minuit2/ScanMinimizer.h,no,1652,76,0.4334,0.901,0.0089,1,0,0,0,0,
low,src/linesearch.rs,inc/Minuit2/SimplexMinimizer.h,no,1652,76,0.4334,0.901,0.0089,1,0,0,0,0,
low,src/minimum/parameters.rs,src/MnFumiliMinimize.cxx,no,239,109,0.4334,0.8661,0.0,0,0,0,0,0,
low,src/minimum/state.rs,inc/Minuit2/MinimumErrorUpdator.h,no,350,59,0.4334,0.8274,0.1143,4,0,0,0,0,
low,src/contours/mod.rs,inc/Minuit2/MinimumErrorUpdator.h,no,1055,59,0.4333,0.8513,0.0,0,0,0,0,0,
low,src/minimum/error.rs,inc/Minuit2/MnPosDef.h,no,639,59,0.4332,0.8067,0.0169,1,0,0,0,0,
low,src/transform/sqrt_up.rs,inc/Minuit2/MnEigen.h,no,457,45,0.4332,0.8862,0.0233,1,0,0,0,0,
low,src/minos/cross.rs,src/SimplexBuilder.cxx,no,402,1671,0.4331,0.81,0.0088,1,0,0,0,0,
low,src/contours/contours_error.rs,inc/Minuit2/InitialGradientCalculator.h,no,139,130,0.433,0.8358,0.0,0,0,0,0,0,
low,src/minimize/mod.rs,test/MnSim/GaussianModelFunction.h,no,1626,527,0.433,0.7901,0.019,2,0,0,0,0,
low,src/minimum/mod.rs,inc/Minuit2/SimplexSeedGenerator.h,no,1360,61,0.4329,0.8354,0.0254,3,0,0,0,0,
low,src/minos/cross.rs,inc/Minuit2/MnPrint.h,no,402,937,0.4329,0.8057,0.0426,4,0,0,0,0,
low,src/minos/minos_error.rs,src/SqrtLowParameterTransformation.cxx,no,428,211,0.4329,0.7664,0.0455,2,0,0,0,0,
low,src/contours/contours_error.rs,src/SinParameterTransformation.cxx,no,139,293,0.4327,0.8275,0.0,0,0,0,0,0,
low,src/migrad/builder.rs,inc/Minuit2/MnEigen.h,no,1615,45,0.4327,0.8924,0.0,0,0,0,0,0,
low,src/simplex/builder.rs,inc/Minuit2/MnSeedGenerator.h,no,1505,74,0.4327,0.8558,0.0168,2,0,0,0,0,
low,src/simplex/parameters.rs,inc/Minuit2/NumericalDerivator.h,no,871,575,0.4327,0.8163,0.0086,1,0,0,0,0,
low,src/transform/mod.rs,src/math/Minimizer.cxx,no,108,808,0.4327,0.8852,0.04,3,0,0,0,0,
low,src/contours/contours_error.rs,test/MnSim/GaussFcn.cxx,no,139,137,0.4326,0.8152,0.0,0,0,0,0,0,
low,src/minimum/error.rs,test/MnSim/PaulTest3.cxx,no,639,738,0.4326,0.8291,0.0096,1,0,0,0,0,
low,src/minimum/seed.rs,test/MnTutorial/Quad1F.h,no,289,146,0.4326,0.7972,0.0244,1,0,0,0,0,
low,src/fcn.rs,inc/Minuit2/NegativeG2LineSearch.h,no,744,71,0.4324,0.7759,0.0,0,0,0,0,0,
low,src/minimum/error.rs,src/MnTraceObject.cxx,no,639,315,0.4324,0.8059,0.0385,3,0,0,0,0,
low,src/minos/minos_error.rs,inc/Minuit2/Minuit2Minimizer.h,no,428,936,0.4324,0.786,0.0267,4,0,0,0,0,
low,src/parameter.rs,inc/Minuit2/MinimumSeedGenerator.h,no,1181,61,0.4324,0.8146,0.0,0,0,0,0,0,
low,src/minimum/mod.rs,inc/Minuit2/CombinedMinimizer.h,no,1360,74,0.4323,0.8563,0.0081,1,0,0,0,0,
low,src/minos/cross.rs,inc/Minuit2/MinosError.h,no,402,692,0.4323,0.765,0.0725,5,0,0,0,0,
low,src/contours/contours_error.rs,inc/Minuit2/MnCovarianceSqueeze.h,no,139,70,0.4322,0.8357,0.0,0,0,0,0,0,
low,src/contours/contours_error.rs,src/MnPrintImpl.cxx,no,139,229,0.4322,0.8659,0.0,0,0,0,0,0,
low,src/minimum/state.rs,test/testUnbinGausFit.cxx,no,350,1799,0.4322,0.8274,0.0244,3,0,0,0,0,
low,src/user_parameter_state.rs,inc/Minuit2/MnEigen.h,no,1543,45,0.4322,0.8656,0.0194,2,0,0,0,0,
low,src/user_transformation.rs,inc/Minuit2/MnSeedGenerator.h,no,2894,74,0.4322,0.8141,0.0074,1,0,0,0,0,
low,src/transform/mod.rs,inc/Minuit2/MnLineSearch.h,no,108,112,0.4321,0.8453,0.0303,1,0,0,0,0,
low,src/migrad/mod.rs,test/MnTutorial/Quad1F.h,no,648,146,0.432,0.8304,0.0,0,0,0,0,0,
low,src/minimum/error.rs,inc/Minuit2/CombinedMinimizer.h,no,639,74,0.432,0.8455,0.0147,1,0,0,0,0,
low,src/fcn.rs,inc/Minuit2/MinimumErrorUpdator.h,no,744,59,0.4319,0.79,0.0,0,0,0,0,0,
low,src/minimum/mod.rs,inc/Minuit2/MnLineSearch.h,no,1360,112,0.4319,0.8005,0.0082,1,0,0,0,0,
low,src/scan/mod.rs,test/MnSim/GaussDataGen.h,no,675,141,0.4318,0.8334,0.0,0,0,0,0,0,
low,src/transform/mod.rs,inc/Math/Functor.h,no,108,1241,0.4318,0.8792,0.0133,1,0,0,0,0,
low,src/migrad/seed.rs,inc/Minuit2/CombinedMinimizer.h,no,1080,74,0.4317,0.8879,0.0,0,0,0,0,0,
low,src/minimum/parameters.rs,test/MnSim/GaussRandomGen.h,no,239,175,0.4317,0.8295,0.0,0,0,0,0,0,
low,src/minos/function_cross.rs,inc/Minuit2/CombinedMinimizer.h,no,2284,74,0.4317,0.8824,0.0062,1,0,0,0,0,
low,src/minimum/seed.rs,test/MnSim/GaussianModelFunction.h,no,289,527,0.4316,0.7646,0.0,0,0,0,0,0,
low,src/minimize/mod.rs,src/math/Util.cxx,no,1626,393,0.4315,0.8548,0.0095,1,0,0,0,0,
low,src/minimize/mod.rs,inc/Minuit2/MnTiny.h,no,1626,44,0.4314,0.8149,0.0,0,0,0,0,0,
low,src/minos/cross.rs,src/MnLineSearch.cxx,no,402,4579,0.4314,0.8079,0.0128,2,0,0,0,0,
low,src/minimum/seed.rs,test/MnSim/GaussFcn2.cxx,no,289,392,0.4312,0.7947,0.0,0,0,0,0,0,
low,src/global_cc.rs,inc/Minuit2/MnEigen.h,no,472,45,0.4311,0.8051,0.0222,1,0,0,0,0,
low,src/minos/cross.rs,test/MnSim/GaussFunction.h,no,402,164,0.4311,0.7228,0.0,0,0,0,0,0,
low,src/simplex/mod.rs,test/MnSim/GaussFcn2.cxx,no,566,392,0.431,0.8295,0.0,0,0,0,0,0,
low,src/transform/mod.rs,inc/Minuit2/FunctionGradient.h,no,108,299,0.4309,0.8801,0.0,0,0,0,0,0,
low,src/minimum/state.rs,src/MPIProcess.cxx,no,350,1640,0.4308,0.8401,0.0204,2,0,0,0,0,
low,src/minos/cross.rs,src/ParametricFunction.cxx,no,402,180,0.4308,0.8215,0.0192,1,0,0,0,0,
low,src/migrad/mod.rs,src/MnTraceObject.cxx,no,648,315,0.4307,0.8328,0.0241,2,0,0,0,0,
low,src/minimum/seed.rs,inc/Minuit2/MnParabolaFactory.h,no,289,62,0.4307,0.802,0.0,0,0,0,0,0,
low,src/simplex/mod.rs,inc/Minuit2/MnTiny.h,no,566,44,0.4307,0.811,0.0,0,0,0,0,0,
low,src/user_parameter_state.rs,inc/Minuit2/NegativeG2LineSearch.h,no,1543,71,0.4307,0.8164,0.0,0,0,0,0,0,
low,src/precision.rs,inc/Minuit2/MnMinos.h,no,305,233,0.4305,0.7999,0.0,0,0,0,0,0,
low,src/minimum/error.rs,inc/Minuit2/ScanBuilder.h,no,639,61,0.4304,0.8326,0.0149,1,0,0,0,0,
low,src/minimum/error.rs,inc/Minuit2/SimplexBuilder.h,no,639,61,0.4304,0.8326,0.0149,1,0,0,0,0,
low,src/minimum/seed.rs,inc/Minuit2/MnTiny.h,no,289,44,0.4304,0.7827,0.0,0,0,0,0,0,
